champion_id,champion_name,overall_games,overall_wins,overall_win_rate,classification,classification_reason,peak_bin,peak_win_rate,gap_pp,-20m_games,-20m_wins,-20m_win_rate,-20m_low_95,-20m_high_95,20-25m_games,20-25m_wins,20-25m_win_rate,20-25m_low_95,20-25m_high_95,25-30m_games,25-30m_wins,25-30m_win_rate,25-30m_low_95,25-30m_high_95,30-35m_games,30-35m_wins,30-35m_win_rate,30-35m_low_95,30-35m_high_95,35m-_games,35m-_wins,35m-_win_rate,35m-_low_95,35m-_high_95
142,ゾーイ,137,76,0.5547445255474452,明瞭な傾向なし,最高帯と端点の差が8ポイント未満、または非単調,〜20分,0.6363636363636364,16.267942583732058,22,14,0.6363636363636364,0.4295134934371804,0.8026702722739211,19,9,0.47368421052631576,0.2732950548744854,0.6829251748817489,27,14,0.5185185185185185,0.33985324586210425,0.6925704935029092,32,18,0.5625,0.3932530203122613,0.7183491403055682,37,21,0.5675675675675675,0.40913906334200717,0.7132851315964869
48,トランドル,137,77,0.5620437956204379,中盤寄り,中間帯が最高、端点との差 36.6%,20〜25分,0.8461538461538461,36.61538461538461,20,7,0.35,0.1811895478679446,0.5671494897805353,26,22,0.8461538461538461,0.6646841558168644,0.9385006600107052,34,19,0.5588235294117647,0.3945361778918369,0.7111675978470325,32,17,0.53125,0.3644923793257382,0.6913087009831766,25,12,0.48,0.30031003928960015,0.665017820468527
61,オリアナ,135,56,0.4148148148148148,判定保留（分母不足）,全5帯で各15試合未満の帯がある,25〜30分,0.5,,25,12,0.48,0.30031003928960015,0.665017820468527,13,5,0.38461538461538464,0.17709446581236818,0.6447751902773147,26,13,0.5,0.3206030631500208,0.6793969368499793,34,15,0.4411764705882353,0.2888324021529675,0.6054638221081631,37,11,0.2972972972972973,0.174893023464082,0.45783439172043583
360,サミーラ,135,68,0.5037037037037037,明瞭な傾向なし,最高帯と端点の差が8ポイント未満、または非単調,25〜30分,0.5675675675675675,11.929170549860203,23,11,0.4782608695652174,0.29236869539945726,0.6703757013578151,20,9,0.45,0.25819502085709295,0.6579179916924003,37,21,0.5675675675675675,0.40913906334200717,0.7132851315964869,29,13,0.4482758620689655,0.2841291114874579,0.6245233293193238,26,14,0.5384615384615384,0.35457636204430115,0.712444173047651
28,イブリン,133,65,0.48872180451127817,中盤寄り,中間帯が最高、端点との差 10.7%,30〜35分,0.5555555555555556,10.727969348659006,29,13,0.4482758620689655,0.2841291114874579,0.6245233293193238,20,10,0.5,0.2992949144298199,0.70070508557018,28,14,0.5,0.32632846832446344,0.6736715316755366,27,15,0.5555555555555556,0.3731271947957688,0.7241440232992717,29,13,0.4482758620689655,0.2841291114874579,0.6245233293193238
68,ランブル,133,78,0.5864661654135338,中盤寄り,中間帯が最高、端点との差 10.6%,25〜30分,0.6666666666666666,10.569105691056901,25,14,0.56,0.37067017019564436,0.7333462505299743,17,9,0.5294117647058824,0.3096289731154949,0.738351988039119,30,20,0.6666666666666666,0.4877972581383026,0.807697044731538,20,12,0.6,0.38657794231520604,0.7811960325858073,41,23,0.5609756097560976,0.41040265151757305,0.7011009522789018
72,スカーナー,129,65,0.5038759689922481,判定保留（分母不足）,全5帯で各15試合未満の帯がある,〜20分,0.55,,20,11,0.55,0.34208200830759966,0.741804979142907,11,6,0.5454545454545454,0.2800877556899882,0.7872904245601196,31,16,0.5161290322580645,0.3484011828697317,0.6803001396872116,34,15,0.4411764705882353,0.2888324021529675,0.6054638221081631,33,17,0.5151515151515151,0.35218104586210247,0.6749621835307578
10,ケイル,121,67,0.5537190082644629,判定保留（分母不足）,全5帯で各15試合未満の帯がある,35分〜,0.7037037037037037,,14,9,0.6428571428571429,0.3876400468214041,0.8365550926279727,13,5,0.38461538461538464,0.17709446581236818,0.6447751902773147,30,14,0.4666666666666667,0.3023212722412823,0.6385798671847496,37,20,0.5405405405405406,0.3838377952476737,0.6896167217154228,27,19,0.7037037037037037,0.515189666191624,0.8414714668235244
126,ジェイス,116,53,0.45689655172413796,明瞭な傾向なし,最高帯と端点の差が8ポイント未満、または非単調,30〜35分,0.5,8.333333333333332,19,8,0.42105263157894735,0.2314162039203038,0.637244485348399,21,10,0.47619047619047616,0.28343712296762946,0.6763078209973326,24,10,0.4166666666666667,0.24467347246538232,0.6116566235061137,22,11,0.5,0.3072180469247956,0.6927819530752043,30,14,0.4666666666666667,0.3023212722412823,0.6385798671847496
203,キンドレッド,114,50,0.43859649122807015,明瞭な傾向なし,最高帯と端点の差が8ポイント未満、または非単調,25〜30分,0.56,32.00000000000001,16,7,0.4375,0.2309836333518552,0.6682180439322348,24,10,0.4166666666666667,0.24467347246538232,0.6116566235061137,25,14,0.56,0.37067017019564436,0.7333462505299743,25,6,0.24,0.11496157730326727,0.4343005995523857,24,13,0.5416666666666666,0.3507455355310663,0.7210894164831857
98,シェン,110,64,0.5818181818181818,明瞭な傾向なし,最高帯と端点の差が8ポイント未満、または非単調,〜20分,0.6666666666666666,26.66666666666666,24,16,0.6666666666666666,0.46705959494080457,0.8202802131162036,15,6,0.4,0.19824228082594664,0.6425355724349229,27,18,0.6666666666666666,0.47824419872105484,0.8135694555640666,16,7,0.4375,0.2309836333518552,0.6682180439322348,28,17,0.6071428571428571,0.42408726034906297,0.7643454817241996
904,ザーヘン,102,53,0.5196078431372549,明瞭な傾向なし,最高帯と端点の差が8ポイント未満、または非単調,20〜25分,0.5882352941176471,15.073529411764708,19,11,0.5789473684210527,0.3627555146516011,0.7685837960796963,17,10,0.5882352941176471,0.3600507438551554,0.7838921396086861,16,7,0.4375,0.2309836333518552,0.6682180439322348,26,14,0.5384615384615384,0.35457636204430115,0.712444173047651,24,11,0.4583333333333333,0.27891058351681425,0.6492544644689338
20,ヌヌ＆ウィルンプ,98,46,0.46938775510204084,判定保留（分母不足）,全5帯で各15試合未満の帯がある,30〜35分,0.5238095238095238,,18,9,0.5,0.2903070395897999,0.7096929604102001,12,5,0.4166666666666667,0.19325746190524654,0.6804926643446271,24,11,0.4583333333333333,0.27891058351681425,0.6492544644689338,21,11,0.5238095238095238,0.3236921790026675,0.7165628770323705,23,10,0.43478260869565216,0.25634368332198654,0.6318895069498304
9,フィドルスティックス,97,45,0.4639175257731959,判定保留（分母不足）,全5帯で各15試合未満の帯がある,35分〜,0.5666666666666667,,14,5,0.35714285714285715,0.16344490737202735,0.6123599531785959,10,3,0.3,0.10778928748621182,0.6032267800204347,18,7,0.3888888888888889,0.2030499192693116,0.6138133141934383,25,13,0.52,0.3349821795314731,0.6996899607103999,30,17,0.5666666666666667,0.39197009545408734,0.7262276256938489
77,ウディア,95,53,0.5578947368421052,判定保留（分母不足）,全5帯で各15試合未満の帯がある,20〜25分,0.6666666666666666,,15,8,0.5333333333333333,0.3011663015105079,0.7519077474025356,12,8,0.6666666666666666,0.3906175873976139,0.8618821601026386,22,10,0.45454545454545453,0.26920014432004846,0.6534052671095845,27,17,0.6296296296296297,0.442289046234463,0.7846771293206315,19,10,0.5263157894736842,0.31707482511825114,0.7267049451255145
2,オラフ,95,38,0.4,判定保留（分母不足）,全5帯で各15試合未満の帯がある,30〜35分,0.5357142857142857,,17,3,0.17647058823529413,0.06191013712548989,0.41029929017375777,9,4,0.4444444444444444,0.188775429471914,0.7333526542559703,21,6,0.2857142857142857,0.138136757456282,0.49956773822837586,28,15,0.5357142857142857,0.35812395142101666,0.7046869626034041,20,10,0.5,0.2992949144298199,0.70070508557018
154,ザック,94,45,0.4787234042553192,判定保留（分母不足）,全5帯で各15試合未満の帯がある,30〜35分,0.5714285714285714,,19,8,0.42105263157894735,0.2314162039203038,0.637244485348399,13,6,0.46153846153846156,0.23205754301488138,0.7085656756816795,22,11,0.5,0.3072180469247956,0.6927819530752043,21,12,0.5714285714285714,0.3654621629703245,0.7553030051347894,19,8,0.42105263157894735,0.2314162039203038,0.637244485348399
902,ミリオ,91,45,0.4945054945054945,判定保留（分母不足）,全5帯で各15試合未満の帯がある,30〜35分,0.7368421052631579,,7,4,0.5714285714285714,0.2504542304090258,0.8417830777373732,19,11,0.5789473684210527,0.3627555146516011,0.7685837960796963,28,10,0.35714285714285715,0.20705611972458876,0.5417002241777278,19,14,0.7368421052631579,0.5120803155892935,0.8819376166045982,18,6,0.3333333333333333,0.16278554363662856,0.5625093065574964
105,フィズ,90,49,0.5444444444444444,判定保留（分母不足）,全5帯で各15試合未満の帯がある,〜20分,0.8181818181818182,,11,9,0.8181818181818182,0.5230138624217553,0.9486333993289994,14,9,0.6428571428571429,0.3876400468214041,0.8365550926279727,31,13,0.41935483870967744,0.26415303073549257,0.5923403564797902,16,9,0.5625,0.3317819560677652,0.7690163666481449,18,9,0.5,0.2903070395897999,0.7096929604102001
37,ソナ,86,40,0.46511627906976744,判定保留（分母不足）,全5帯で各15試合未満の帯がある,30〜35分,0.5909090909090909,,12,3,0.25,0.08894003962896137,0.53231033912066,13,4,0.3076923076923077,0.1268049716161809,0.5763111218666236,18,9,0.5,0.2903070395897999,0.7096929604102001,22,13,0.5909090909090909,0.3873447738289381,0.7674444033117963,21,11,0.5238095238095238,0.3236921790026675,0.7165628770323705
4,ツイステッド・フェイト,85,37,0.43529411764705883,判定保留（分母不足）,全5帯で各15試合未満の帯がある,〜20分,0.5384615384615384,,13,7,0.5384615384615384,0.29143432431832045,0.7679424569851186,10,5,0.5,0.2365895936154873,0.7634104063845127,27,13,0.48148148148148145,0.3074295064970908,0.6601467541378958,19,8,0.42105263157894735,0.2314162039203038,0.637244485348399,16,4,0.25,0.10181901984237347,0.4949876892939865
150,ナー,85,36,0.4235294117647059,判定保留（分母不足）,全5帯で各15試合未満の帯がある,〜20分,0.6428571428571429,,14,9,0.6428571428571429,0.3876400468214041,0.8365550926279727,9,3,0.3333333333333333,0.12058159868274292,0.6458026525009103,22,8,0.36363636363636365,0.19732972772607899,0.5704865065628195,20,8,0.4,0.21880396741419272,0.613422057684794,20,8,0.4,0.21880396741419272,0.613422057684794
200,ベル＝ヴェス,85,39,0.4588235294117647,判定保留（分母不足）,全5帯で各15試合未満の帯がある,25〜30分,0.5238095238095238,,18,7,0.3888888888888889,0.2030499192693116,0.6138133141934383,19,9,0.47368421052631576,0.2732950548744854,0.6829251748817489,21,11,0.5238095238095238,0.3236921790026675,0.7165628770323705,15,7,0.4666666666666667,0.24809225259746442,0.6988336984894922,12,5,0.4166666666666667,0.19325746190524654,0.6804926643446271
29,トゥイッチ,84,43,0.5119047619047619,判定保留（分母不足）,全5帯で各15試合未満の帯がある,〜20分,0.625,,16,10,0.625,0.38640647097934805,0.8151901744524719,14,6,0.42857142857142855,0.21380509930400526,0.6740973309713064,20,9,0.45,0.25819502085709295,0.6579179916924003,16,7,0.4375,0.2309836333518552,0.6682180439322348,18,11,0.6111111111111112,0.3861866858065617,0.7969500807306884
133,クイン,80,43,0.5375,判定保留（分母不足）,全5帯で各15試合未満の帯がある,35分〜,0.7368421052631579,,15,9,0.6,0.357464427565077,0.8017577191740534,9,4,0.4444444444444444,0.188775429471914,0.7333526542559703,21,6,0.2857142857142857,0.138136757456282,0.49956773822837586,16,10,0.625,0.38640647097934805,0.8151901744524719,19,14,0.7368421052631579,0.5120803155892935,0.8819376166045982
30,カーサス,79,43,0.5443037974683544,判定保留（分母不足）,全5帯で各15試合未満の帯がある,20〜25分,0.8461538461538461,,15,9,0.6,0.357464427565077,0.8017577191740534,13,11,0.8461538461538461,0.5776482949136899,0.9567427368172621,17,7,0.4117647058823529,0.21610786039131383,0.6399492561448445,12,5,0.4166666666666667,0.19325746190524654,0.6804926643446271,22,11,0.5,0.3072180469247956,0.6927819530752043
121,カ＝ジックス,78,34,0.4358974358974359,判定保留（分母不足）,全5帯で各15試合未満の帯がある,20〜25分,0.5454545454545454,,17,8,0.47058823529411764,0.26164801196088106,0.6903710268845051,11,6,0.5454545454545454,0.2800877556899882,0.7872904245601196,19,7,0.3684210526315789,0.19149272376273838,0.5896084250184327,17,9,0.5294117647058824,0.3096289731154949,0.738351988039119,14,4,0.2857142857142857,0.11721187910109102,0.546495411724844
246,キヤナ,78,30,0.38461538461538464,判定保留（分母不足）,全5帯で各15試合未満の帯がある,35分〜,0.5882352941176471,,10,4,0.4,0.16817758120350967,0.6873304525498135,12,6,0.5,0.2537781703934222,0.7462218296065778,21,6,0.2857142857142857,0.138136757456282,0.49956773822837586,18,4,0.2222222222222222,0.09000781913382,0.4521502645230549,17,10,0.5882352941176471,0.3600507438551554,0.7838921396086861
114,フィオラ,78,47,0.6025641025641025,判定保留（分母不足）,全5帯で各15試合未満の帯がある,〜20分,0.7333333333333333,,15,11,0.7333333333333333,0.48049110342313245,0.8910272389681717,9,5,0.5555555555555556,0.26664734574402965,0.8112245705280859,26,15,0.5769230769230769,0.3894829692111983,0.7445581009727059,14,8,0.5714285714285714,0.3259026690286936,0.7861949006959947,14,8,0.5714285714285714,0.3259026690286936,0.7861949006959947
96,コグ＝マウ,76,36,0.47368421052631576,判定保留（分母不足）,全5帯で各15試合未満の帯がある,30〜35分,0.5909090909090909,,12,7,0.5833333333333334,0.3195073356553728,0.8067425380947534,10,4,0.4,0.16817758120350967,0.6873304525498135,19,6,0.3157894736842105,0.15364171004428598,0.5398998982493537,22,13,0.5909090909090909,0.3873447738289381,0.7674444033117963,13,6,0.46153846153846156,0.23205754301488138,0.7085656756816795
119,ドレイヴン,76,46,0.6052631578947368,判定保留（分母不足）,全5帯で各15試合未満の帯がある,20〜25分,0.8333333333333334,,9,4,0.4444444444444444,0.188775429471914,0.7333526542559703,12,10,0.8333333333333334,0.5519636426153274,0.9530358523851776,23,13,0.5652173913043478,0.36811049305016963,0.7436563166780135,19,11,0.5789473684210527,0.3627555146516011,0.7685837960796963,13,8,0.6153846153846154,0.3552248097226855,0.8229055341876319
13,ライズ,75,32,0.4266666666666667,判定保留（分母不足）,全5帯で各15試合未満の帯がある,30〜35分,0.5217391304347826,,10,5,0.5,0.2365895936154873,0.7634104063845127,9,3,0.3333333333333333,0.12058159868274292,0.6458026525009103,19,6,0.3157894736842105,0.15364171004428598,0.5398998982493537,23,12,0.5217391304347826,0.32962429864218495,0.7076313046005428,14,6,0.42857142857142855,0.21380509930400526,0.6740973309713064
69,カシオペア,74,26,0.35135135135135137,判定保留（分母不足）,全5帯で各15試合未満の帯がある,35分〜,0.4375,,8,3,0.375,0.13684175946152105,0.6942621454161982,10,1,0.1,0.01787574951572113,0.4041563854975721,19,7,0.3684210526315789,0.19149272376273838,0.5896084250184327,21,8,0.38095238095238093,0.20750767797982508,0.5912170418449848,16,7,0.4375,0.2309836333518552,0.6682180439322348
163,タリヤ,73,30,0.410958904109589,判定保留（分母不足）,全5帯で各15試合未満の帯がある,35分〜,0.6,,20,6,0.3,0.14547527396899385,0.5189767762289793,6,3,0.5,0.1876128068994087,0.8123871931005913,11,4,0.36363636363636365,0.15166223614131386,0.6462032231083628,21,8,0.38095238095238093,0.20750767797982508,0.5912170418449848,15,9,0.6,0.357464427565077,0.8017577191740534
41,ガングプランク,72,31,0.4305555555555556,判定保留（分母不足）,全5帯で各15試合未満の帯がある,25〜30分,0.8,,17,4,0.23529411764705882,0.09554889071675943,0.47262245889171606,8,6,0.75,0.40926987910258916,0.9285223111419724,15,12,0.8,0.5481406466534955,0.9295257935638959,10,2,0.2,0.05668094798069328,0.5098431532792767,22,7,0.3181818181818182,0.16360387354692477,0.5268177721716065
44,タリック,71,43,0.6056338028169014,判定保留（分母不足）,全5帯で各15試合未満の帯がある,25〜30分,0.7692307692307693,,15,6,0.4,0.19824228082594664,0.6425355724349229,16,9,0.5625,0.3317819560677652,0.7690163666481449,13,10,0.7692307692307693,0.49743126004873084,0.918206209075343,10,6,0.6,0.3126695474501863,0.8318224187964901,17,12,0.7058823529411765,0.468664666737861,0.8672020613444361
79,グラガス,65,27,0.4153846153846154,判定保留（分母不足）,全5帯で各15試合未満の帯がある,〜20分,0.46153846153846156,,13,6,0.46153846153846156,0.23205754301488138,0.7085656756816795,10,4,0.4,0.16817758120350967,0.6873304525498135,13,5,0.38461538461538464,0.17709446581236818,0.6447751902773147,14,6,0.42857142857142855,0.21380509930400526,0.6740973309713064,15,6,0.4,0.19824228082594664,0.6425355724349229
33,ラムス,65,26,0.4,判定保留（分母不足）,全5帯で各15試合未満の帯がある,20〜25分,0.5555555555555556,,10,3,0.3,0.10778928748621182,0.6032267800204347,9,5,0.5555555555555556,0.26664734574402965,0.8112245705280859,19,7,0.3684210526315789,0.19149272376273838,0.5896084250184327,11,5,0.45454545454545453,0.21270957543988048,0.7199122443100118,16,6,0.375,0.18480982554752803,0.6135935290206519
127,リサンドラ,64,34,0.53125,判定保留（分母不足）,全5帯で各15試合未満の帯がある,20〜25分,0.6666666666666666,,9,5,0.5555555555555556,0.26664734574402965,0.8112245705280859,9,6,0.6666666666666666,0.35419734749908977,0.8794184013172571,16,9,0.5625,0.3317819560677652,0.7690163666481449,17,7,0.4117647058823529,0.21610786039131383,0.6399492561448445,13,7,0.5384615384615384,0.29143432431832045,0.7679424569851186
1,アニー,63,34,0.5396825396825397,判定保留（分母不足）,全5帯で各15試合未満の帯がある,25〜30分,0.6363636363636364,,17,8,0.47058823529411764,0.26164801196088106,0.6903710268845051,7,3,0.42857142857142855,0.15821692226262685,0.7495457695909742,11,7,0.6363636363636364,0.35379677689163724,0.8483377638586862,17,9,0.5294117647058824,0.3096289731154949,0.738351988039119,11,7,0.6363636363636364,0.35379677689163724,0.8483377638586862
26,ジリアン,63,29,0.4603174603174603,判定保留（分母不足）,全5帯で各15試合未満の帯がある,35分〜,0.7,,12,6,0.5,0.2537781703934222,0.7462218296065778,8,1,0.125,0.02241690886329618,0.4708948057698615,9,4,0.4444444444444444,0.188775429471914,0.7333526542559703,14,4,0.2857142857142857,0.11721187910109102,0.546495411724844,20,14,0.7,0.4810232237710205,0.8545247260310062
268,アジール,61,28,0.45901639344262296,判定保留（分母不足）,全5帯で各15試合未満の帯がある,35分〜,0.7692307692307693,,8,2,0.25,0.07147768885802765,0.5907301208974108,10,5,0.5,0.2365895936154873,0.7634104063845127,16,10,0.625,0.38640647097934805,0.8151901744524719,14,1,0.07142857142857142,0.012721886112291648,0.3146926955395781,13,10,0.7692307692307693,0.49743126004873084,0.918206209075343
8,ブラッドミア,58,33,0.5689655172413793,判定保留（分母不足）,全5帯で各15試合未満の帯がある,35分〜,0.9,,7,4,0.5714285714285714,0.2504542304090258,0.8417830777373732,7,2,0.2857142857142857,0.08221716570901552,0.6410709098517873,10,3,0.3,0.10778928748621182,0.6032267800204347,24,15,0.625,0.42709619037907065,0.7884086656636855,10,9,0.9,0.5958436145024277,0.9821242504842789
92,リヴェン,58,26,0.4482758620689655,判定保留（分母不足）,全5帯で各15試合未満の帯がある,〜20分,0.625,,8,5,0.625,0.3057378545838018,0.863158240538479,8,4,0.5,0.2152125268244419,0.7847874731755581,15,7,0.4666666666666667,0.24809225259746442,0.6988336984894922,16,7,0.4375,0.2309836333518552,0.6682180439322348,11,3,0.2727272727272727,0.09745880573921469,0.5656502930102462
166,アクシャン,55,31,0.5636363636363636,判定保留（分母不足）,全5帯で各15試合未満の帯がある,25〜30分,0.6666666666666666,,8,4,0.5,0.2152125268244419,0.7847874731755581,9,5,0.5555555555555556,0.26664734574402965,0.8112245705280859,15,10,0.6666666666666666,0.4171312515121298,0.8482389930530875,9,5,0.5555555555555556,0.26664734574402965,0.8112245705280859,14,7,0.5,0.2679886791947528,0.7320113208052473
432,バード,54,27,0.5,判定保留（分母不足）,全5帯で各15試合未満の帯がある,20〜25分,0.75,,7,5,0.7142857142857143,0.35892909014821267,0.9177828342909845,8,6,0.75,0.40926987910258916,0.9285223111419724,11,5,0.45454545454545453,0.21270957543988048,0.7199122443100118,16,7,0.4375,0.2309836333518552,0.6682180439322348,12,4,0.3333333333333333,0.13811783989736134,0.609382412602386
76,ニダリー,51,24,0.47058823529411764,判定保留（分母不足）,全5帯で各15試合未満の帯がある,〜20分,0.5714285714285714,,14,8,0.5714285714285714,0.3259026690286936,0.7861949006959947,4,2,0.5,0.15003570882017145,0.8499642911798285,16,6,0.375,0.18480982554752803,0.6135935290206519,6,3,0.5,0.1876128068994087,0.8123871931005913,11,5,0.45454545454545453,0.21270957543988048,0.7199122443100118
16,ソラカ,50,26,0.52,判定保留（分母不足）,全5帯で各15試合未満の帯がある,〜20分,0.6,,5,3,0.6,0.23071993220883702,0.8823817688407467,5,1,0.2,0.036223160969787456,0.6244717358814612,15,8,0.5333333333333333,0.3011663015105079,0.7519077474025356,11,6,0.5454545454545454,0.2800877556899882,0.7872904245601196,14,8,0.5714285714285714,0.3259026690286936,0.7861949006959947
107,レンガー,46,24,0.5217391304347826,判定保留（分母不足）,全5帯で各15試合未満の帯がある,20〜25分,0.6666666666666666,,13,6,0.46153846153846156,0.23205754301488138,0.7085656756816795,9,6,0.6666666666666666,0.35419734749908977,0.8794184013172571,7,3,0.42857142857142855,0.15821692226262685,0.7495457695909742,5,2,0.4,0.11761823115925325,0.769280067791163,12,7,0.5833333333333334,0.3195073356553728,0.8067425380947534
60,エリス,45,16,0.35555555555555557,判定保留（分母不足）,全5帯で各15試合未満の帯がある,30〜35分,0.4375,,8,2,0.25,0.07147768885802765,0.5907301208974108,7,2,0.2857142857142857,0.08221716570901552,0.6410709098517873,8,3,0.375,0.13684175946152105,0.6942621454161982,16,7,0.4375,0.2309836333518552,0.6682180439322348,6,2,0.3333333333333333,0.09676933255921684,0.7000116786584712
429,カリスタ,43,20,0.46511627906976744,判定保留（分母不足）,全5帯で各15試合未満の帯がある,〜20分,0.625,,8,5,0.625,0.3057378545838018,0.863158240538479,7,3,0.42857142857142855,0.15821692226262685,0.7495457695909742,9,4,0.4444444444444444,0.188775429471914,0.7333526542559703,12,6,0.5,0.2537781703934222,0.7462218296065778,7,2,0.2857142857142857,0.08221716570901552,0.6410709098517873
85,ケネン,43,19,0.4418604651162791,判定保留（分母不足）,全5帯で各15試合未満の帯がある,30〜35分,0.6,,6,2,0.3333333333333333,0.09676933255921684,0.7000116786584712,7,3,0.42857142857142855,0.15821692226262685,0.7495457695909742,8,2,0.25,0.07147768885802765,0.5907301208974108,10,6,0.6,0.3126695474501863,0.8318224187964901,12,6,0.5,0.2537781703934222,0.7462218296065778
427,アイバーン,34,16,0.47058823529411764,判定保留（分母不足）,全5帯で各15試合未満の帯がある,30〜35分,0.7,,6,1,0.16666666666666666,0.030052585871730285,0.563509436563646,6,2,0.3333333333333333,0.09676933255921684,0.7000116786584712,5,2,0.4,0.11761823115925325,0.769280067791163,10,7,0.7,0.3967732199795652,0.892210712513788,7,4,0.5714285714285714,0.2504542304090258,0.8417830777373732
240,クレッド,33,18,0.5454545454545454,判定保留（分母不足）,全5帯で各15試合未満の帯がある,20〜25分,0.6666666666666666,,8,4,0.5,0.2152125268244419,0.7847874731755581,6,4,0.6666666666666666,0.2999883213415286,0.903230667440783,8,5,0.625,0.3057378545838018,0.863158240538479,5,2,0.4,0.11761823115925325,0.769280067791163,6,3,0.5,0.1876128068994087,0.8123871931005913
895,ニーラ,32,16,0.5,判定保留（分母不足）,全5帯で各15試合未満の帯がある,〜20分,0.7142857142857143,,7,5,0.7142857142857143,0.35892909014821267,0.9177828342909845,4,2,0.5,0.15003570882017145,0.8499642911798285,6,2,0.3333333333333333,0.09676933255921684,0.7000116786584712,9,5,0.5555555555555556,0.26664734574402965,0.8112245705280859,6,2,0.3333333333333333,0.09676933255921684,0.7000116786584712
888,レナータ・グラスク,28,14,0.5,判定保留（分母不足）,全5帯で各15試合未満の帯がある,20〜25分,0.6666666666666666,,4,2,0.5,0.15003570882017145,0.8499642911798285,3,2,0.6666666666666666,0.20765495512648788,0.9385096847238393,8,4,0.5,0.2152125268244419,0.7847874731755581,5,3,0.6,0.23071993220883702,0.8823817688407467,8,3,0.375,0.13684175946152105,0.6942621454161982
421,レク＝サイ,25,10,0.4,判定保留（分母不足）,全5帯で各15試合未満の帯がある,20〜25分,1.0,,2,0,0.0,0.0,0.6576280471103807,1,1,1.0,0.20654329147389294,1.0,4,1,0.25,0.045586062644636216,0.6993639475573634,14,7,0.5,0.2679886791947528,0.7320113208052473,4,1,0.25,0.045586062644636216,0.6993639475573634
40,ジャンナ,23,13,0.5652173913043478,判定保留（分母不足）,全5帯で各15試合未満の帯がある,20〜25分,1.0,,3,1,0.3333333333333333,0.061490315276160515,0.7923450448735121,3,3,1.0,0.4384939195509822,1.0,5,3,0.6,0.23071993220883702,0.8823817688407467,8,4,0.5,0.2152125268244419,0.7847874731755581,4,2,0.5,0.15003570882017145,0.8499642911798285
42,コーキ,20,7,0.35,判定保留（分母不足）,全5帯で各15試合未満の帯がある,〜20分,0.5,,2,1,0.5,0.09452865480086611,0.905471345199134,2,1,0.5,0.09452865480086611,0.905471345199134,2,1,0.5,0.09452865480086611,0.905471345199134,5,2,0.4,0.11761823115925325,0.769280067791163,9,2,0.2222222222222222,0.0632237623122272,0.5474166563271946
38,カサディン,19,11,0.5789473684210527,判定保留（分母不足）,全5帯で各15試合未満の帯がある,30〜35分,0.75,,2,1,0.5,0.09452865480086611,0.905471345199134,4,2,0.5,0.15003570882017145,0.8499642911798285,6,3,0.5,0.1876128068994087,0.8123871931005913,4,3,0.75,0.30063605244263664,0.9544139373553638,3,2,0.6666666666666666,0.20765495512648788,0.9385096847238393
