scope,observed_tier,patch,role,champion_id,champion_name,participants,avg_kda,avg_cs_per_min,avg_gold_per_min,avg_damage_per_min,avg_damage_share,avg_vision_score,avg_wards_placed,avg_wards_killed,min_games_applied
overall,MIXED,16.15,UTILITY,99,Lux,46,3.0208406327971544,1.4329337289868571,306.1457507370806,586.0171994089905,0.18866620393951464,55.30434782608695,21.282608695652176,4.891304347826087,15
overall,MIXED,16.16,TOP,799,Ambessa,45,1.6420907487574152,5.268862448370117,324.2172053614308,469.4033035907001,0.16438889990927108,17.844444444444445,7.355555555555555,0.6888888888888889,15
overall,MIXED,16.17,TOP,122,Darius,45,2.982204585537919,6.033417641118462,382.6154816972695,691.9932646535212,0.23353734953734065,21.711111111111112,8.533333333333333,1.1111111111111112,15
overall,MIXED,16.16,BOTTOM,202,Jhin,45,5.387421837421837,6.745927246131752,429.85168206716156,633.06259257003,0.1853794544213266,17.4,8.733333333333333,1.8222222222222222,15
overall,MIXED,16.17,JUNGLE,56,Nocturne,45,4.437204585537919,6.425969849448692,407.5993982091585,529.174484422241,0.15889330444232638,32.48888888888889,9.733333333333333,3.2888888888888888,15
overall,MIXED,16.17,TOP,86,Garen,44,3.4558712121212114,7.239825608684308,425.6770602996412,808.2084543135607,0.24134905746363167,25.522727272727273,9.318181818181818,1.4772727272727273,15
overall,MIXED,16.16,TOP,75,Nasus,44,3.492442279942281,6.168859362486441,372.58059713134935,690.394108918285,0.21906423213298867,18.886363636363637,7.363636363636363,0.8863636363636364,15
overall,MIXED,16.17,BOTTOM,18,Tristana,44,3.579545454545455,6.378452945895481,462.82297906529135,777.207805914806,0.23379488895836967,16.818181818181817,7.318181818181818,2.6363636363636362,15
overall,MIXED,16.15,BOTTOM,804,Yunara,44,2.9861053719008273,6.694124919322548,430.9808777647186,674.8429597671075,0.2077768803284901,15.75,7.613636363636363,2.022727272727273,15
overall,MIXED,16.17,JUNGLE,233,Briar,43,3.0967406624383367,6.312654787017412,452.72702054012086,688.7653966322143,0.21008335536875195,26.88372093023256,7.023255813953488,3.2325581395348837,15
overall,MIXED,16.17,TOP,75,Nasus,43,2.3048885868653315,6.03229581679478,365.7754597592182,623.8031632820098,0.20105073735640355,21.790697674418606,8.674418604651162,1.0,15
overall,MIXED,16.15,BOTTOM,115,Ziggs,43,3.6941399040236256,6.350344025437659,408.69309765131624,789.0799716224006,0.3013210274972859,13.069767441860465,6.558139534883721,1.2325581395348837,15
overall,MIXED,16.17,TOP,420,Illaoi,42,2.6422722119150697,6.827809048448472,410.1904640228531,1003.7224648114957,0.3052283242122989,22.5,8.952380952380953,1.2142857142857142,15
overall,MIXED,16.14,BOTTOM,222,Jinx,42,3.8082010582010577,6.56078851520323,438.89242435419214,637.0162238781601,0.21350046156900193,13.738095238095237,6.904761904761905,1.3571428571428572,15
overall,MIXED,15.24,UTILITY,89,Leona,42,3.550992063492064,0.9044238083905783,260.73246690372525,269.75359631798636,0.11846003832300993,56.857142857142854,23.666666666666668,7.404761904761905,15
