scope,observed_tier,patch,role,rune_kind,rune_id,rune_name,games,wins,losses,win_rate,pick_rate,pick_rate_denominator,min_games_applied
overall,MIXED,15.14,BOTTOM,rune,8347,宇宙の英知,17,7,10,0.4117647058823529,0.18478260869565216,92,15
overall,MIXED,15.2,MIDDLE,rune,8347,宇宙の英知,17,7,10,0.4117647058823529,0.18478260869565216,92,15
overall,MIXED,15.4,JUNGLE,rune,8347,宇宙の英知,17,7,10,0.4117647058823529,0.3148148148148148,54,15
overall,MIXED,15.22,ALL,keystone,8230,嵐乗りの勇躍,17,7,10,0.4117647058823529,0.025757575757575757,660,15
overall,MIXED,16.6,TOP,rune,8236,強まる嵐,17,7,10,0.4117647058823529,0.1118421052631579,152,15
overall,MIXED,14.19,MIDDLE,rune,8444,息継ぎ,17,7,10,0.4117647058823529,0.20238095238095238,84,15
overall,MIXED,15.3,TOP,rune,8446,打ちこわし,17,7,10,0.4117647058823529,0.2073170731707317,82,15
overall,MIXED,15.21,MIDDLE,rune,8014,最期の慈悲,17,7,10,0.4117647058823529,0.1440677966101695,118,15
overall,MIXED,16.6,MIDDLE,rune,8014,最期の慈悲,17,7,10,0.4117647058823529,0.1118421052631579,152,15
overall,MIXED,16.8,MIDDLE,rune,8014,最期の慈悲,17,7,10,0.4117647058823529,0.12142857142857143,140,15
overall,MIXED,16.10,TOP,keystone,8992,死神の残り火,17,7,10,0.4117647058823529,0.07657657657657657,222,15
overall,MIXED,14.22,UTILITY,rune,8242,気迫,17,7,10,0.4117647058823529,0.29310344827586204,58,15
overall,MIXED,15.20,MIDDLE,rune,8299,背水の陣,17,7,10,0.4117647058823529,0.1297709923664122,131,15
overall,MIXED,14.24,ALL,rune,8233,英気集中,17,7,10,0.4117647058823529,0.068,250,15
overall,MIXED,15.23,BOTTOM,rune,8233,英気集中,17,7,10,0.4117647058823529,0.14655172413793102,116,15
overall,MIXED,16.4,MIDDLE,rune,8139,血の味わい,17,7,10,0.4117647058823529,0.16037735849056603,106,15
overall,MIXED,15.22,JUNGLE,rune,8135,貪欲な賞金首狩り,17,7,10,0.4117647058823529,0.12878787878787878,132,15
overall,MIXED,16.11,JUNGLE,rune,8234,追い風,17,7,10,0.4117647058823529,0.07203389830508475,236,15
overall,MIXED,16.7,ALL,keystone,8128,魂の収穫,17,7,10,0.4117647058823529,0.02207792207792208,770,15
overall,MIXED,15.4,JUNGLE,rune,8304,魔法の靴,17,7,10,0.4117647058823529,0.3148148148148148,54,15
overall,MIXED,16.6,MIDDLE,rune,8304,魔法の靴,17,7,10,0.4117647058823529,0.1118421052631579,152,15
overall,MIXED,15.7,ALL,rune,8224,アクシオム アルカニスト,17,6,11,0.35294117647058826,0.03695652173913044,460,15
overall,MIXED,15.5,ALL,rune,8140,グリスリー メメント,17,6,11,0.35294117647058826,0.17,100,15
overall,MIXED,15.11,UTILITY,rune,8401,シールドバッシュ,17,6,11,0.35294117647058826,0.16037735849056603,106,15
overall,MIXED,16.15,JUNGLE,keystone,8369,ファーストストライク,17,6,11,0.35294117647058826,0.020581113801452784,826,15
overall,MIXED,15.16,BOTTOM,keystone,8005,プレスアタック,17,6,11,0.35294117647058826,0.1588785046728972,107,15
overall,MIXED,14.23,BOTTOM,keystone,8008,リーサルテンポ,17,6,11,0.35294117647058826,0.40476190476190477,42,15
overall,MIXED,15.18,MIDDLE,rune,9105,レジェンド: ヘイスト,17,6,11,0.35294117647058826,0.13076923076923078,130,15
overall,MIXED,16.10,MIDDLE,rune,9101,体力吸収,17,6,11,0.35294117647058826,0.07657657657657657,222,15
overall,MIXED,16.7,BOTTOM,rune,8347,宇宙の英知,17,6,11,0.35294117647058826,0.11038961038961038,154,15
overall,MIXED,15.15,ALL,rune,8429,心身調整,17,6,11,0.35294117647058826,0.041463414634146344,410,15
overall,MIXED,16.11,ALL,rune,8232,水走り,17,6,11,0.35294117647058826,0.01440677966101695,1180,15
overall,MIXED,14.22,MIDDLE,rune,8106,至極の賞金首狩り,17,6,11,0.35294117647058826,0.29310344827586204,58,15
overall,MIXED,16.12,MIDDLE,rune,8139,血の味わい,17,6,11,0.35294117647058826,0.09550561797752809,178,15
overall,MIXED,15.14,MIDDLE,rune,8473,ボーンアーマー,17,5,12,0.29411764705882354,0.18478260869565216,92,15
overall,MIXED,16.3,UTILITY,rune,8105,執拗な賞金首狩り,17,5,12,0.29411764705882354,0.09659090909090909,176,15
overall,MIXED,15.19,MIDDLE,keystone,8010,征服者,17,5,12,0.29411764705882354,0.07391304347826087,230,15
overall,MIXED,16.5,JUNGLE,shard,5011,UNKNOWN(5011),17,4,13,0.23529411764705882,0.10493827160493827,162,15
overall,MIXED,16.14,JUNGLE,rune,8242,気迫,17,4,13,0.23529411764705882,0.02442528735632184,696,15
overall,MIXED,15.2,BOTTOM,rune,8226,マナフローバンド,16,13,3,0.8125,0.17391304347826086,92,15
overall,MIXED,15.21,MIDDLE,shard,5007,UNKNOWN(5007),16,12,4,0.75,0.13559322033898305,118,15
overall,MIXED,16.6,UTILITY,rune,8401,シールドバッシュ,16,12,4,0.75,0.10596026490066225,151,15
overall,MIXED,16.8,BOTTOM,keystone,8005,プレスアタック,16,12,4,0.75,0.11428571428571428,140,15
overall,MIXED,15.24,TOP,rune,9101,体力吸収,16,12,4,0.75,0.04678362573099415,342,15
overall,MIXED,14.24,TOP,rune,8446,打ちこわし,16,12,4,0.75,0.32,50,15
overall,MIXED,16.5,BOTTOM,rune,8233,英気集中,16,12,4,0.75,0.09876543209876543,162,15
overall,MIXED,15.18,BOTTOM,rune,8451,超成長,16,12,4,0.75,0.12307692307692308,130,15
overall,MIXED,14.22,MIDDLE,rune,8237,追火,16,12,4,0.75,0.27586206896551724,58,15
overall,MIXED,15.21,MIDDLE,rune,8304,魔法の靴,16,12,4,0.75,0.13559322033898305,118,15
overall,MIXED,14.24,JUNGLE,rune,8138,UNKNOWN(8138),16,11,5,0.6875,0.32,50,15
overall,MIXED,15.16,UTILITY,rune,8401,シールドバッシュ,16,11,5,0.6875,0.14814814814814814,108,15
overall,MIXED,16.18,UTILITY,rune,8275,ニンバスクローク,16,11,5,0.6875,0.047619047619047616,336,15
overall,MIXED,14.19,BOTTOM,keystone,8021,フリートフットワーク,16,11,5,0.6875,0.19047619047619047,84,15
overall,MIXED,16.18,UTILITY,keystone,8437,不死者の握撃,16,11,5,0.6875,0.047619047619047616,336,15
overall,MIXED,14.19,UTILITY,rune,8106,至極の賞金首狩り,16,11,5,0.6875,0.19047619047619047,84,15
overall,MIXED,16.2,JUNGLE,rune,8106,至極の賞金首狩り,16,11,5,0.6875,0.11267605633802817,142,15
overall,MIXED,14.24,ALL,rune,8126,追い打ち,16,11,5,0.6875,0.064,250,15
overall,MIXED,16.17,BOTTOM,rune,8126,追い打ち,16,11,5,0.6875,0.015873015873015872,1008,15
overall,MIXED,16.3,JUNGLE,rune,8126,追い打ち,16,11,5,0.6875,0.09090909090909091,176,15
overall,MIXED,15.17,JUNGLE,keystone,8128,魂の収穫,16,11,5,0.6875,0.09876543209876543,162,15
overall,MIXED,15.5,UTILITY,shard,5001,UNKNOWN(5001),16,10,6,0.625,0.8,20,15
overall,MIXED,14.24,BOTTOM,rune,8138,UNKNOWN(8138),16,10,6,0.625,0.32,50,15
overall,MIXED,16.13,JUNGLE,keystone,8439,アフターショック,16,10,6,0.625,0.0243161094224924,658,15
overall,MIXED,15.15,JUNGLE,rune,8140,グリスリー メメント,16,10,6,0.625,0.1951219512195122,82,15
overall,MIXED,15.16,MIDDLE,rune,8143,サドンインパクト,16,10,6,0.625,0.14814814814814814,108,15
overall,MIXED,15.7,ALL,keystone,8021,フリートフットワーク,16,10,6,0.625,0.034782608695652174,460,15
overall,MIXED,14.24,ALL,keystone,8005,プレスアタック,16,10,6,0.625,0.064,250,15
overall,MIXED,14.24,BOTTOM,rune,9104,レジェンド: 迅速,16,10,6,0.625,0.32,50,15
overall,MIXED,16.16,UTILITY,rune,9104,レジェンド: 迅速,16,10,6,0.625,0.024024024024024024,666,15
overall,MIXED,16.13,BOTTOM,rune,9101,体力吸収,16,10,6,0.625,0.0243161094224924,658,15
overall,MIXED,14.19,TOP,rune,8009,冷静沈着,16,10,6,0.625,0.19047619047619047,84,15
overall,MIXED,16.16,MIDDLE,rune,8446,打ちこわし,16,10,6,0.625,0.024024024024024024,666,15
overall,MIXED,16.12,UTILITY,rune,8014,最期の慈悲,16,10,6,0.625,0.0898876404494382,178,15
overall,MIXED,16.13,JUNGLE,rune,8463,生命の泉,16,10,6,0.625,0.0243161094224924,658,15
overall,MIXED,16.3,TOP,rune,8410,疾駆,16,10,6,0.625,0.09090909090909091,176,15
overall,MIXED,16.9,BOTTOM,rune,8410,疾駆,16,10,6,0.625,0.10126582278481013,158,15
overall,MIXED,14.23,MIDDLE,rune,8106,至極の賞金首狩り,16,10,6,0.625,0.38095238095238093,42,15
overall,MIXED,16.7,UTILITY,rune,8304,魔法の靴,16,10,6,0.625,0.1038961038961039,154,15
overall,MIXED,14.23,UTILITY,shard,5007,UNKNOWN(5007),16,9,7,0.5625,0.38095238095238093,42,15
overall,MIXED,16.4,MIDDLE,shard,5007,UNKNOWN(5007),16,9,7,0.5625,0.1509433962264151,106,15
overall,MIXED,16.2,ALL,shard,5010,UNKNOWN(5010),16,9,7,0.5625,0.022535211267605635,710,15
overall,MIXED,16.8,ALL,shard,5010,UNKNOWN(5010),16,9,7,0.5625,0.022857142857142857,700,15
overall,MIXED,16.9,JUNGLE,shard,5011,UNKNOWN(5011),16,9,7,0.5625,0.10126582278481013,158,15
overall,MIXED,15.11,ALL,rune,8224,アクシオム アルカニスト,16,9,7,0.5625,0.03018867924528302,530,15
overall,MIXED,14.21,UTILITY,keystone,8439,アフターショック,16,9,7,0.5625,0.2857142857142857,56,15
overall,MIXED,16.16,UTILITY,rune,8321,キャッシュバック,16,9,7,0.5625,0.024024024024024024,666,15
overall,MIXED,16.4,JUNGLE,rune,8140,グリスリー メメント,16,9,7,0.5625,0.1509433962264151,106,15
overall,MIXED,16.7,TOP,rune,8401,シールドバッシュ,16,9,7,0.5625,0.1038961038961039,154,15
overall,MIXED,16.18,TOP,rune,8275,ニンバスクローク,16,9,7,0.5625,0.047619047619047616,336,15
overall,MIXED,15.1,UTILITY,rune,8345,ビスケットデリバリー,16,9,7,0.5625,0.42105263157894735,38,15
overall,MIXED,15.21,MIDDLE,rune,8345,ビスケットデリバリー,16,9,7,0.5625,0.13559322033898305,118,15
overall,MIXED,16.11,TOP,keystone,8005,プレスアタック,16,9,7,0.5625,0.06779661016949153,236,15
overall,MIXED,15.13,ALL,keystone,9923,ヘイルブレード,16,9,7,0.5625,0.016666666666666666,960,15
overall,MIXED,15.21,ALL,rune,8306,ヘクステックフラッシュネイター,16,9,7,0.5625,0.02711864406779661,590,15
overall,MIXED,15.21,UTILITY,rune,8306,ヘクステックフラッシュネイター,16,9,7,0.5625,0.13559322033898305,118,15
overall,MIXED,15.5,ALL,rune,8473,ボーンアーマー,16,9,7,0.5625,0.16,100,15
overall,MIXED,16.5,MIDDLE,keystone,8008,リーサルテンポ,16,9,7,0.5625,0.09876543209876543,162,15
overall,MIXED,15.20,UTILITY,rune,9105,レジェンド: ヘイスト,16,9,7,0.5625,0.12121212121212122,132,15
overall,MIXED,14.20,BOTTOM,rune,9104,レジェンド: 迅速,16,9,7,0.5625,0.17391304347826086,92,15
overall,MIXED,14.22,TOP,rune,9104,レジェンド: 迅速,16,9,7,0.5625,0.27586206896551724,58,15
overall,MIXED,16.11,TOP,rune,8017,切り崩し,16,9,7,0.5625,0.06779661016949153,236,15
overall,MIXED,15.15,ALL,rune,8105,執拗な賞金首狩り,16,9,7,0.5625,0.03902439024390244,410,15
overall,MIXED,16.5,ALL,keystone,8230,嵐乗りの勇躍,16,9,7,0.5625,0.019753086419753086,810,15
overall,MIXED,14.23,BOTTOM,rune,8014,最期の慈悲,16,9,7,0.5625,0.38095238095238093,42,15
overall,MIXED,16.17,JUNGLE,rune,8242,気迫,16,9,7,0.5625,0.015873015873015872,1008,15
overall,MIXED,14.21,UTILITY,rune,8463,生命の泉,16,9,7,0.5625,0.2857142857142857,56,15
overall,MIXED,14.19,TOP,rune,8453,生気付与,16,9,7,0.5625,0.19047619047619047,84,15
overall,MIXED,16.7,TOP,rune,8453,生気付与,16,9,7,0.5625,0.1038961038961039,154,15
overall,MIXED,15.23,BOTTOM,rune,8410,疾駆,16,9,7,0.5625,0.13793103448275862,116,15
overall,MIXED,16.12,TOP,rune,8410,疾駆,16,9,7,0.5625,0.0898876404494382,178,15
overall,MIXED,16.5,BOTTOM,keystone,8229,秘儀の彗星,16,9,7,0.5625,0.09876543209876543,162,15
overall,MIXED,15.24,UTILITY,rune,8137,第六感,16,9,7,0.5625,0.04678362573099415,342,15
overall,MIXED,15.12,UTILITY,rune,8106,至極の賞金首狩り,16,9,7,0.5625,0.1568627450980392,102,15
overall,MIXED,16.8,TOP,rune,8210,至高,16,9,7,0.5625,0.11428571428571428,140,15
overall,MIXED,15.14,MIDDLE,rune,8139,血の味わい,16,9,7,0.5625,0.17391304347826086,92,15
overall,MIXED,15.18,MIDDLE,rune,8139,血の味わい,16,9,7,0.5625,0.12307692307692308,130,15
overall,MIXED,15.24,BOTTOM,rune,8139,血の味わい,16,9,7,0.5625,0.0469208211143695,341,15
overall,MIXED,15.18,JUNGLE,rune,8126,追い打ち,16,9,7,0.5625,0.12307692307692308,130,15
overall,MIXED,15.13,JUNGLE,keystone,8112,電撃,16,9,7,0.5625,0.08333333333333333,192,15
overall,MIXED,14.24,ALL,keystone,8128,魂の収穫,16,9,7,0.5625,0.064,250,15
overall,MIXED,16.8,JUNGLE,keystone,8128,魂の収穫,16,9,7,0.5625,0.11428571428571428,140,15
overall,MIXED,16.10,UTILITY,rune,8304,魔法の靴,16,9,7,0.5625,0.07207207207207207,222,15
overall,MIXED,15.6,JUNGLE,shard,5001,UNKNOWN(5001),16,8,8,0.5,1.0,16,15
overall,MIXED,15.6,TOP,shard,5001,UNKNOWN(5001),16,8,8,0.5,1.0,16,15
overall,MIXED,15.6,BOTTOM,shard,5008,UNKNOWN(5008),16,8,8,0.5,1.0,16,15
overall,MIXED,15.6,MIDDLE,shard,5008,UNKNOWN(5008),16,8,8,0.5,1.0,16,15
overall,MIXED,15.21,MIDDLE,shard,5011,UNKNOWN(5011),16,8,8,0.5,0.13559322033898305,118,15
overall,MIXED,16.7,JUNGLE,shard,5011,UNKNOWN(5011),16,8,8,0.5,0.1038961038961039,154,15
overall,MIXED,14.21,ALL,keystone,8214,エアリー召喚,16,8,8,0.5,0.05714285714285714,280,15
overall,MIXED,15.19,UTILITY,rune,8140,グリスリー メメント,16,8,8,0.5,0.06956521739130435,230,15
overall,MIXED,16.1,TOP,rune,8401,シールドバッシュ,16,8,8,0.5,0.1038961038961039,154,15
overall,MIXED,16.8,TOP,rune,8401,シールドバッシュ,16,8,8,0.5,0.11428571428571428,140,15
overall,MIXED,16.15,TOP,rune,8313,トリプル トニック,16,8,8,0.5,0.01937046004842615,826,15
overall,MIXED,16.16,MIDDLE,rune,8313,トリプル トニック,16,8,8,0.5,0.024024024024024024,666,15
overall,MIXED,16.4,ALL,rune,8275,ニンバスクローク,16,8,8,0.5,0.03018867924528302,530,15
overall,MIXED,15.22,BOTTOM,keystone,8021,フリートフットワーク,16,8,8,0.5,0.12121212121212122,132,15
overall,MIXED,14.20,BOTTOM,keystone,8005,プレスアタック,16,8,8,0.5,0.17391304347826086,92,15
overall,MIXED,16.7,JUNGLE,keystone,8005,プレスアタック,16,8,8,0.5,0.1038961038961039,154,15
overall,MIXED,15.3,MIDDLE,rune,8473,ボーンアーマー,16,8,8,0.5,0.1951219512195122,82,15
overall,MIXED,16.9,MIDDLE,rune,8473,ボーンアーマー,16,8,8,0.5,0.10126582278481013,158,15
overall,MIXED,15.5,ALL,rune,9105,レジェンド: ヘイスト,16,8,8,0.5,0.16,100,15
overall,MIXED,14.22,BOTTOM,rune,9104,レジェンド: 迅速,16,8,8,0.5,0.27586206896551724,58,15
overall,MIXED,15.7,MIDDLE,rune,9104,レジェンド: 迅速,16,8,8,0.5,0.17391304347826086,92,15
overall,MIXED,15.23,TOP,rune,8009,冷静沈着,16,8,8,0.5,0.13793103448275862,116,15
overall,MIXED,16.4,MIDDLE,rune,9111,凱旋,16,8,8,0.5,0.1509433962264151,106,15
overall,MIXED,16.4,ALL,rune,8105,執拗な賞金首狩り,16,8,8,0.5,0.03018867924528302,530,15
overall,MIXED,15.10,MIDDLE,rune,8347,宇宙の英知,16,8,8,0.5,0.11594202898550725,138,15
overall,MIXED,16.1,UTILITY,rune,8236,強まる嵐,16,8,8,0.5,0.10457516339869281,153,15
overall,MIXED,16.7,TOP,rune,8236,強まる嵐,16,8,8,0.5,0.1038961038961039,154,15
overall,MIXED,15.22,MIDDLE,rune,8444,息継ぎ,16,8,8,0.5,0.12121212121212122,132,15
overall,MIXED,16.7,MIDDLE,rune,8014,最期の慈悲,16,8,8,0.5,0.1038961038961039,154,15
overall,MIXED,16.4,UTILITY,rune,8453,生気付与,16,8,8,0.5,0.1509433962264151,106,15
overall,MIXED,15.15,UTILITY,keystone,8229,秘儀の彗星,16,8,8,0.5,0.1951219512195122,82,15
overall,MIXED,16.1,TOP,keystone,8229,秘儀の彗星,16,8,8,0.5,0.1038961038961039,154,15
overall,MIXED,15.14,ALL,rune,8137,第六感,16,8,8,0.5,0.034782608695652174,460,15
overall,MIXED,15.14,UTILITY,rune,8106,至極の賞金首狩り,16,8,8,0.5,0.17391304347826086,92,15
overall,MIXED,16.18,TOP,rune,8106,至極の賞金首狩り,16,8,8,0.5,0.047619047619047616,336,15
overall,MIXED,16.2,BOTTOM,rune,8210,至高,16,8,8,0.5,0.11267605633802817,142,15
overall,MIXED,15.14,BOTTOM,rune,8233,英気集中,16,8,8,0.5,0.17391304347826086,92,15
overall,MIXED,15.16,JUNGLE,rune,8135,貪欲な賞金首狩り,16,8,8,0.5,0.14814814814814814,108,15
overall,MIXED,14.23,TOP,rune,8451,超成長,16,8,8,0.5,0.38095238095238093,42,15
overall,MIXED,15.24,MIDDLE,rune,8126,追い打ち,16,8,8,0.5,0.04678362573099415,342,15
overall,MIXED,16.9,BOTTOM,rune,8237,追火,16,8,8,0.5,0.10126582278481013,158,15
overall,MIXED,14.19,ALL,keystone,8128,魂の収穫,16,8,8,0.5,0.0380952380952381,420,15
overall,MIXED,16.16,UTILITY,keystone,8128,魂の収穫,16,8,8,0.5,0.024024024024024024,666,15
overall,MIXED,15.5,ALL,rune,8304,魔法の靴,16,8,8,0.5,0.16,100,15
overall,MIXED,15.5,JUNGLE,shard,5005,UNKNOWN(5005),16,7,9,0.4375,0.8,20,15
overall,MIXED,15.7,UTILITY,shard,5005,UNKNOWN(5005),16,7,9,0.4375,0.17391304347826086,92,15
overall,MIXED,16.18,BOTTOM,shard,5010,UNKNOWN(5010),16,7,9,0.4375,0.047619047619047616,336,15
overall,MIXED,15.24,JUNGLE,rune,8224,アクシオム アルカニスト,16,7,9,0.4375,0.04678362573099415,342,15
overall,MIXED,16.14,MIDDLE,keystone,8214,エアリー召喚,16,7,9,0.4375,0.022988505747126436,696,15
overall,MIXED,16.2,JUNGLE,rune,8321,キャッシュバック,16,7,9,0.4375,0.11267605633802817,142,15
overall,MIXED,16.3,UTILITY,rune,8401,シールドバッシュ,16,7,9,0.4375,0.09090909090909091,176,15
overall,MIXED,15.24,JUNGLE,rune,8313,トリプル トニック,16,7,9,0.4375,0.04678362573099415,342,15
overall,MIXED,15.18,ALL,rune,8275,ニンバスクローク,16,7,9,0.4375,0.024615384615384615,650,15
overall,MIXED,14.21,BOTTOM,rune,8345,ビスケットデリバリー,16,7,9,0.4375,0.2857142857142857,56,15
overall,MIXED,16.1,MIDDLE,rune,8345,ビスケットデリバリー,16,7,9,0.4375,0.1038961038961039,154,15
overall,MIXED,15.12,JUNGLE,keystone,8008,リーサルテンポ,16,7,9,0.4375,0.1568627450980392,102,15
overall,MIXED,14.24,JUNGLE,rune,9105,レジェンド: ヘイスト,16,7,9,0.4375,0.32,50,15
overall,MIXED,16.9,UTILITY,rune,9105,レジェンド: ヘイスト,16,7,9,0.4375,0.10126582278481013,158,15
overall,MIXED,15.10,MIDDLE,rune,9104,レジェンド: 迅速,16,7,9,0.4375,0.11594202898550725,138,15
overall,MIXED,15.20,MIDDLE,rune,9104,レジェンド: 迅速,16,7,9,0.4375,0.12213740458015267,131,15
overall,MIXED,15.21,MIDDLE,rune,9104,レジェンド: 迅速,16,7,9,0.4375,0.13559322033898305,118,15
overall,MIXED,16.16,UTILITY,keystone,8437,不死者の握撃,16,7,9,0.4375,0.024024024024024024,666,15
overall,MIXED,16.11,MIDDLE,rune,9101,体力吸収,16,7,9,0.4375,0.06779661016949153,236,15
overall,MIXED,15.4,UTILITY,rune,8242,気迫,16,7,9,0.4375,0.2962962962962963,54,15
overall,MIXED,15.22,TOP,rune,8453,生気付与,16,7,9,0.4375,0.12121212121212122,132,15
overall,MIXED,15.15,MIDDLE,rune,8299,背水の陣,16,7,9,0.4375,0.1951219512195122,82,15
overall,MIXED,15.6,ALL,rune,8299,背水の陣,16,7,9,0.4375,0.2,80,15
overall,MIXED,15.23,JUNGLE,rune,8106,至極の賞金首狩り,16,7,9,0.4375,0.13793103448275862,116,15
overall,MIXED,14.23,ALL,rune,8139,血の味わい,16,7,9,0.4375,0.0761904761904762,210,15
overall,MIXED,15.9,ALL,rune,8139,血の味わい,16,7,9,0.4375,0.037209302325581395,430,15
overall,MIXED,16.16,UTILITY,rune,8139,血の味わい,16,7,9,0.4375,0.024024024024024024,666,15
overall,MIXED,15.1,ALL,rune,8135,貪欲な賞金首狩り,16,7,9,0.4375,0.08421052631578947,190,15
overall,MIXED,16.11,JUNGLE,keystone,8128,魂の収穫,16,7,9,0.4375,0.06779661016949153,236,15
overall,MIXED,16.14,UTILITY,keystone,8128,魂の収穫,16,7,9,0.4375,0.022988505747126436,696,15
overall,MIXED,15.17,MIDDLE,rune,8304,魔法の靴,16,7,9,0.4375,0.09876543209876543,162,15
overall,MIXED,15.23,UTILITY,shard,5005,UNKNOWN(5005),16,6,10,0.375,0.13793103448275862,116,15
overall,MIXED,16.2,TOP,shard,5007,UNKNOWN(5007),16,6,10,0.375,0.11267605633802817,142,15
overall,MIXED,16.3,JUNGLE,shard,5011,UNKNOWN(5011),16,6,10,0.375,0.09090909090909091,176,15
overall,MIXED,14.22,UTILITY,keystone,8439,アフターショック,16,6,10,0.375,0.27586206896551724,58,15
overall,MIXED,14.19,UTILITY,keystone,8214,エアリー召喚,16,6,10,0.375,0.19047619047619047,84,15
overall,MIXED,14.22,ALL,rune,8275,ニンバスクローク,16,6,10,0.375,0.05517241379310345,290,15
overall,MIXED,15.10,MIDDLE,rune,8345,ビスケットデリバリー,16,6,10,0.375,0.11594202898550725,138,15
overall,MIXED,15.16,BOTTOM,keystone,8021,フリートフットワーク,16,6,10,0.375,0.14953271028037382,107,15
overall,MIXED,16.8,BOTTOM,keystone,8021,フリートフットワーク,16,6,10,0.375,0.11428571428571428,140,15
overall,MIXED,15.17,MIDDLE,rune,8473,ボーンアーマー,16,6,10,0.375,0.09876543209876543,162,15
overall,MIXED,16.14,JUNGLE,rune,8473,ボーンアーマー,16,6,10,0.375,0.022988505747126436,696,15
overall,MIXED,16.14,MIDDLE,keystone,8437,不死者の握撃,16,6,10,0.375,0.022988505747126436,696,15
overall,MIXED,15.19,MIDDLE,rune,9101,体力吸収,16,6,10,0.375,0.06956521739130435,230,15
overall,MIXED,16.1,MIDDLE,rune,9101,体力吸収,16,6,10,0.375,0.1038961038961039,154,15
overall,MIXED,15.5,JUNGLE,rune,9111,凱旋,16,6,10,0.375,0.8,20,15
overall,MIXED,16.10,UTILITY,rune,8017,切り崩し,16,6,10,0.375,0.07207207207207207,222,15
overall,MIXED,16.11,MIDDLE,rune,8105,執拗な賞金首狩り,16,6,10,0.375,0.06779661016949153,236,15
overall,MIXED,16.6,MIDDLE,rune,8236,強まる嵐,16,6,10,0.375,0.10526315789473684,152,15
overall,MIXED,16.8,UTILITY,rune,8236,強まる嵐,16,6,10,0.375,0.11428571428571428,140,15
overall,MIXED,15.1,TOP,rune,8444,息継ぎ,16,6,10,0.375,0.42105263157894735,38,15
overall,MIXED,16.2,BOTTOM,rune,8410,疾駆,16,6,10,0.375,0.11267605633802817,142,15
overall,MIXED,15.12,UTILITY,keystone,8229,秘儀の彗星,16,6,10,0.375,0.1568627450980392,102,15
overall,MIXED,15.9,UTILITY,keystone,8229,秘儀の彗星,16,6,10,0.375,0.18604651162790697,86,15
overall,MIXED,16.8,BOTTOM,keystone,8229,秘儀の彗星,16,6,10,0.375,0.11428571428571428,140,15
overall,MIXED,16.8,BOTTOM,rune,8233,英気集中,16,6,10,0.375,0.11428571428571428,140,15
overall,MIXED,14.22,MIDDLE,rune,8139,血の味わい,16,6,10,0.375,0.27586206896551724,58,15
overall,MIXED,15.15,MIDDLE,rune,8139,血の味わい,16,6,10,0.375,0.1951219512195122,82,15
overall,MIXED,14.22,JUNGLE,rune,8135,貪欲な賞金首狩り,16,6,10,0.375,0.27586206896551724,58,15
overall,MIXED,16.2,MIDDLE,rune,8135,貪欲な賞金首狩り,16,6,10,0.375,0.11267605633802817,142,15
overall,MIXED,16.8,BOTTOM,rune,8237,追火,16,6,10,0.375,0.11428571428571428,140,15
overall,MIXED,15.1,ALL,keystone,8112,電撃,16,6,10,0.375,0.08421052631578947,190,15
overall,MIXED,14.21,JUNGLE,rune,8143,サドンインパクト,16,5,11,0.3125,0.2857142857142857,56,15
overall,MIXED,15.4,ALL,rune,8401,シールドバッシュ,16,5,11,0.3125,0.05925925925925926,270,15
overall,MIXED,16.6,MIDDLE,rune,8345,ビスケットデリバリー,16,5,11,0.3125,0.10526315789473684,152,15
overall,MIXED,16.18,TOP,keystone,8021,フリートフットワーク,16,5,11,0.3125,0.047619047619047616,336,15
overall,MIXED,16.10,BOTTOM,keystone,8005,プレスアタック,16,5,11,0.3125,0.07207207207207207,222,15
overall,MIXED,14.21,BOTTOM,keystone,8008,リーサルテンポ,16,5,11,0.3125,0.2857142857142857,56,15
overall,MIXED,15.22,MIDDLE,rune,9105,レジェンド: ヘイスト,16,5,11,0.3125,0.12121212121212122,132,15
overall,MIXED,15.20,TOP,rune,8347,宇宙の英知,16,5,11,0.3125,0.12121212121212122,132,15
overall,MIXED,15.10,BOTTOM,rune,8410,疾駆,16,5,11,0.3125,0.11594202898550725,138,15
overall,MIXED,15.7,JUNGLE,rune,8106,至極の賞金首狩り,16,5,11,0.3125,0.17391304347826086,92,15
overall,MIXED,15.18,JUNGLE,rune,8135,貪欲な賞金首狩り,16,5,11,0.3125,0.12307692307692308,130,15
overall,MIXED,15.4,ALL,rune,8135,貪欲な賞金首狩り,16,5,11,0.3125,0.05925925925925926,270,15
overall,MIXED,16.16,TOP,rune,8135,貪欲な賞金首狩り,16,5,11,0.3125,0.024024024024024024,666,15
overall,MIXED,15.1,TOP,rune,8451,超成長,16,5,11,0.3125,0.42105263157894735,38,15
overall,MIXED,15.23,UTILITY,rune,8126,追い打ち,16,5,11,0.3125,0.13793103448275862,116,15
overall,MIXED,16.3,TOP,rune,8237,追火,16,5,11,0.3125,0.09090909090909091,176,15
overall,MIXED,16.7,TOP,rune,8237,追火,16,5,11,0.3125,0.1038961038961039,154,15
overall,MIXED,16.9,TOP,rune,8401,シールドバッシュ,16,4,12,0.25,0.10126582278481013,158,15
overall,MIXED,15.23,MIDDLE,rune,8345,ビスケットデリバリー,16,4,12,0.25,0.13793103448275862,116,15
overall,MIXED,15.10,TOP,rune,8226,マナフローバンド,16,4,12,0.25,0.11594202898550725,138,15
